product.code,importId,qty,unit.id,productName,saleSupplySelect,deliveredQty,price,companyExTaxTotal,inTaxPrice,exTaxTotal
500-900-MASK-FREE,WC-25534/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25535/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25535/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25536/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25536/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25537/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25537/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25538/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25538/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25539/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25539/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25540/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25540/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
600-300-ZS-PULSE-DDID,WC-25541/600-300-ZS-PULSE-DDID,1,1,600-300-ZS-PULSE-DDID,1,1,59.95,59.95,59.95,59.95
600-320-ZD-WF-DDID,WC-25541/600-320-ZD-WF-DDID,1,1,600-320-ZD-WF-DDID,1,1,69.98,69.98,69.98,69.98
310-ZS-CLASSIC-RH-4CT,WC-25542/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25542/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
500-320-ZD-WF-AETNA-MBR,WC-25544/500-320-ZD-WF-AETNA-MBR,1,1,500-320-ZD-WF-AETNA-MBR,1,1,69.95,69.95,69.95,69.95
500-900-MASK-FREE,WC-25544/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
600-300-ZS-PULSE-DDMA,WC-25545/600-300-ZS-PULSE-DDMA,1,1,600-300-ZS-PULSE-DDMA,1,1,59.95,59.95,59.95,59.95
310-ZS-PREMIUM-RH-4CT,WC-25545/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25545/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25546/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25546/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25547/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25547/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
100-ZS-MINI-MBR,WC-25548/100-ZS-MINI-MBR,1,1,100-ZS-MINI-MBR,1,1,15.95,15.95,15.95,15.95
500-900-MASK-FREE,WC-25548/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25549/310-ZS-CLASSIC-RH-4CT,2,1,310-ZS-CLASSIC-RH-4CT,1,2,26.26,52.52,26.26,52.52
100-TBCAP,WC-25549/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25550/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,26.26,26.26,26.26,26.26
100-TBCAP,WC-25550/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
500-320-ZD-WF-AETNA-MBR,WC-25551/500-320-ZD-WF-AETNA-MBR,2,1,500-320-ZD-WF-AETNA-MBR,1,2,69.95,139.9,69.95,139.9
500-900-MASK-FREE,WC-25551/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25552/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25552/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25553/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25553/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25554/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25554/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25555/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,26.26,26.26,26.26,26.26
100-TBCAP,WC-25555/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25556/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25556/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25557/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25557/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25558/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25558/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25559/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25559/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
500-320-ZD-WF-AETNA-MBR,WC-25560/500-320-ZD-WF-AETNA-MBR,1,1,500-320-ZD-WF-AETNA-MBR,1,1,69.95,69.95,69.95,69.95
500-900-MASK-FREE,WC-25560/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25561/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25561/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
500-320-ZD-WF-AETNA-MBR,WC-25562/500-320-ZD-WF-AETNA-MBR,1,1,500-320-ZD-WF-AETNA-MBR,1,1,69.95,69.95,69.95,69.95
500-900-MASK-FREE,WC-25562/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
600-300-ZS-MINI-DDMA,WC-25563/600-300-ZS-MINI-DDMA,2,1,600-300-ZS-MINI-DDMA,1,2,14.5,29,14.5,29
600-300-ZS-PULSE-DDMA,WC-25563/600-300-ZS-PULSE-DDMA,1,1,600-300-ZS-PULSE-DDMA,1,1,59.95,59.95,59.95,59.95
310-ZS-PREMIUM-RH-4CT,WC-25563/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25563/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
300-ZS-PULSE-UFCW99,WC-25564/300-ZS-PULSE-UFCW99,1,1,300-ZS-PULSE-UFCW99,1,1,39.98,39.98,39.98,39.98
310-ZS-CLASSIC-RH-4CT,WC-25565/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25565/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
600-300-ZS-PULSE-DDMA,WC-25566/600-300-ZS-PULSE-DDMA,1,1,600-300-ZS-PULSE-DDMA,1,1,59.95,59.95,59.95,59.95
600-320-ZD-WF-DDMA,WC-25566/600-320-ZD-WF-DDMA,1,1,600-320-ZD-WF-DDMA,1,1,69.95,69.95,69.95,69.95
310-ZS-PREMIUM-RH-4CT,WC-25566/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25566/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25568/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25568/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25569/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
310-ZS-CLASSIC-RH-4CT,WC-25569/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,26.26,26.26,26.26,26.26
100-TBCAP,WC-25569/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25570/310-ZS-CLASSIC-RH-4CT,2,1,310-ZS-CLASSIC-RH-4CT,1,2,26.26,52.52,26.26,52.52
100-TBCAP,WC-25570/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25571/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25571/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25572/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25572/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25573/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25573/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
100-ZS-MINI-MBR,WC-25574/100-ZS-MINI-MBR,4,1,100-ZS-MINI-MBR,1,4,15.95,63.8,15.95,63.8
500-AETNA-BABY-HLTH-MBR,WC-25574/500-AETNA-BABY-HLTH-MBR,1,1,500-AETNA-BABY-HLTH-MBR,1,1,8.1,8.1,8.1,8.1
500-900-MASK-FREE,WC-25574/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
100-ZS-MINI-MBR,WC-25575/100-ZS-MINI-MBR,2,1,100-ZS-MINI-MBR,1,2,15.95,31.9,15.95,31.9
310-ZS-MINI-Y-RH-MBR,WC-25575/310-ZS-MINI-Y-RH-MBR,2,1,310-ZS-MINI-Y-RH-MBR,1,2,14,28,14,28
500-320-ZD-WF-AETNA-MBR,WC-25575/500-320-ZD-WF-AETNA-MBR,1,1,500-320-ZD-WF-AETNA-MBR,1,1,69.95,69.95,69.95,69.95
500-900-MASK-FREE,WC-25575/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25576/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25576/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25577/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25577/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
600-300-ZS-PULSE-DDMA,WC-25578/600-300-ZS-PULSE-DDMA,1,1,600-300-ZS-PULSE-DDMA,1,1,59.95,59.95,59.95,59.95
310-ZS-PREMIUM-RH-4CT,WC-25578/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25578/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
600-300-ZS-PULSE-DDMA,WC-25579/600-300-ZS-PULSE-DDMA,1,1,600-300-ZS-PULSE-DDMA,1,1,59.95,59.95,59.95,59.95
310-ZS-CLASSIC-RH-4CT,WC-25579/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,26.26,26.26,26.26,26.26
100-TBCAP,WC-25579/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-MINI-Y-RH-MBR,WC-25580/310-ZS-MINI-Y-RH-MBR,2,1,310-ZS-MINI-Y-RH-MBR,1,2,14,28,14,28
500-900-MASK-FREE,WC-25580/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25581/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25581/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25582/310-ZS-CLASSIC-RH-4CT,2,1,310-ZS-CLASSIC-RH-4CT,1,2,43.8,87.6,43.8,87.6
100-TBCAP,WC-25582/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25583/310-ZS-CLASSIC-RH-4CT,2,1,310-ZS-CLASSIC-RH-4CT,1,2,26.26,52.52,26.26,52.52
100-TBCAP,WC-25583/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
100-ZS-PULSE-MBR,WC-25584/100-ZS-PULSE-MBR,2,1,100-ZS-PULSE-MBR,1,2,59.95,119.9,59.95,119.9
310-ZS-PREMIUM-RH-4CT,WC-25584/310-ZS-PREMIUM-RH-4CT,2,1,310-ZS-PREMIUM-RH-4CT,1,2,51.8,103.6,51.8,103.6
500-900-MASK-FREE,WC-25584/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
100-TBCAP,WC-25584/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-MINI-Y-RH-4CT,WC-25585/310-MINI-Y-RH-4CT,1,1,310-MINI-Y-RH-4CT,1,1,14,14,14,14
310-ZS-CLASSIC-RH-4CT,WC-25586/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,26.26,26.26,26.26,26.26
100-TBCAP,WC-25586/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25587/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25587/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
100-ZS-PULSE-MBR,WC-25588/100-ZS-PULSE-MBR,1,1,100-ZS-PULSE-MBR,1,1,59.95,59.95,59.95,59.95
500-900-MASK-FREE,WC-25588/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
500-320-ZD-WF-AETNA-MBR,WC-25588/500-320-ZD-WF-AETNA-MBR,1,1,500-320-ZD-WF-AETNA-MBR,1,1,69.95,69.95,69.95,69.95
310-ZS-CLASSIC-RH-4CT,WC-25589/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25589/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25590/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,51.8,51.8,51.8,51.8
500-900-MASK-FREE,WC-25590/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-MINI-Y-RH-MBR,WC-25590/310-ZS-MINI-Y-RH-MBR,1,1,310-ZS-MINI-Y-RH-MBR,1,1,14,14,14,14
100-TBCAP,WC-25590/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25591/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25591/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
500-300-ZD-FW-AETNA,WC-25593/500-300-ZD-FW-AETNA,1,1,500-300-ZD-FW-AETNA,1,1,29.95,29.95,29.95,29.95
310-ZS-FW-RH-4CT,WC-25593/310-ZS-FW-RH-4CT,1,1,310-ZS-FW-RH-4CT,1,1,39.8,39.8,39.8,39.8
500-900-MASK-FREE,WC-25593/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
300-ZS-PULSE-ZDENTAL,WC-25594/300-ZS-PULSE-ZDENTAL,1,1,300-ZS-PULSE-ZDENTAL,1,1,99.95,99.95,99.95,99.95
310-ZS-CLASSIC-RH-4CT,WC-25596/310-ZS-CLASSIC-RH-4CT,2,1,310-ZS-CLASSIC-RH-4CT,1,2,43.8,87.6,43.8,87.6
100-TBCAP,WC-25596/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25597/310-ZS-CLASSIC-RH-4CT,2,1,310-ZS-CLASSIC-RH-4CT,1,2,43.8,87.6,43.8,87.6
100-TBCAP,WC-25597/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25598/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25598/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25599/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25599/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25600/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25600/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25601/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25601/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25602/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25602/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25603/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25603/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
500-320-ZD-WF-AETNA-MBR,WC-25604/500-320-ZD-WF-AETNA-MBR,1,1,500-320-ZD-WF-AETNA-MBR,1,1,69.95,69.95,69.95,69.95
500-900-MASK-FREE,WC-25604/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25605/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25605/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25606/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,26.26,26.26,26.26,26.26
100-TBCAP,WC-25606/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25608/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,30.5,30.5,30.5,30.5
100-TBCAP,WC-25608/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25609/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25609/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25610/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25610/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25611/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25611/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25612/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25612/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25613/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,26.26,26.26,26.26,26.26
100-TBCAP,WC-25613/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25614/310-ZS-CLASSIC-RH-4CT,2,1,310-ZS-CLASSIC-RH-4CT,1,2,26.26,52.52,26.26,52.52
100-TBCAP,WC-25614/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
600-300-ZS-PULSE-DDMA,WC-25615/600-300-ZS-PULSE-DDMA,1,1,600-300-ZS-PULSE-DDMA,1,1,59.95,59.95,59.95,59.95
600-320-ZD-WF-DDMA,WC-25615/600-320-ZD-WF-DDMA,1,1,600-320-ZD-WF-DDMA,1,1,69.95,69.95,69.95,69.95
310-ZS-PREMIUM-RH-4CT,WC-25615/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25615/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
500-AETNA-BABY-HLTH-MBR,WC-25616/500-AETNA-BABY-HLTH-MBR,1,1,500-AETNA-BABY-HLTH-MBR,1,1,8.1,8.1,8.1,8.1
500-900-MASK-FREE,WC-25616/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
500-AETNA-KIDS-MBR,WC-25616/500-AETNA-KIDS-MBR,1,1,500-AETNA-KIDS-MBR,1,1,8.74,8.74,8.74,8.74
600-300-ZS-PULSE-DDMA,WC-25618/600-300-ZS-PULSE-DDMA,1,1,600-300-ZS-PULSE-DDMA,1,1,59.95,59.95,59.95,59.95
310-ZS-CLASSIC-RH-4CT,WC-25619/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25619/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
500-320-ZD-WF-AETNA-MBR,WC-25620/500-320-ZD-WF-AETNA-MBR,1,1,500-320-ZD-WF-AETNA-MBR,1,1,69.95,69.95,69.95,69.95
500-900-MASK-FREE,WC-25620/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
100-ZS-PULSE-MBR,WC-25620/100-ZS-PULSE-MBR,1,1,100-ZS-PULSE-MBR,1,1,59.95,59.95,59.95,59.95
310-ZS-PREMIUM-RH-4CT,WC-25620/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25620/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
300-ZS-MINI-DOMINION,WC-25621/300-ZS-MINI-DOMINION,2,1,300-ZS-MINI-DOMINION,1,2,14.975,29.95,14.975,29.95
310-MINI-A-RH-4CT,WC-25621/310-MINI-A-RH-4CT,1,1,310-MINI-A-RH-4CT,1,1,9,9,9,9
310-ZS-CLASSIC-RH-4CT,WC-25622/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25622/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
100-ZS-PULSE-MBR,WC-25623/100-ZS-PULSE-MBR,1,1,100-ZS-PULSE-MBR,1,1,59.95,59.95,59.95,59.95
500-900-MASK-FREE,WC-25623/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25624/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-TBCAP,WC-25624/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
100-ZS-MINI-MBR,WC-25625/100-ZS-MINI-MBR,1,1,100-ZS-MINI-MBR,1,1,15.95,15.95,15.95,15.95
500-900-MASK-FREE,WC-25625/500-900-MASK-FREE,1,1,500-900-MASK-FREE,1,1,0,0,0,0
100-ZS-PULSE-MBR,WC-25625/100-ZS-PULSE-MBR,1,1,100-ZS-PULSE-MBR,1,1,59.95,59.95,59.95,59.95
310-ZS-CLASSIC-RH-4CT,WC-25626/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,43.8,43.8,43.8,43.8
100-TBCAP,WC-25626/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-CLASSIC-RH-4CT,WC-25627/310-ZS-CLASSIC-RH-4CT,1,1,310-ZS-CLASSIC-RH-4CT,1,1,26.26,26.26,26.26,26.26
600-300-ZS-PULSE-DDMA,WC-25627/600-300-ZS-PULSE-DDMA,2,1,600-300-ZS-PULSE-DDMA,1,2,59.95,119.9,59.95,119.9
100-TBCAP,WC-25627/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
310-ZS-PREMIUM-RH-4CT,WC-25628/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,51.8,51.8,51.8,51.8
100-TBCAP,WC-25628/100-TBCAP,1,1,100-TBCAP,1,1,0,0,0,0
