"importId","code","areaCode","city.code","county.code","state.name","country.alpha3Code"
21006,66402,785,"Auburn_Shawnee County_KS","Shawnee County_KS","KS","USA"
21007,66403,785,"Axtell_Marshall County_KS","Marshall County_KS","KS","USA"
21008,66404,785,"Baileyville_Nemaha County_KS","Nemaha County_KS","KS","USA"
21009,66406,785,"Beattie_Marshall County_KS","Marshall County_KS","KS","USA"
21010,66407,785,"Belvue_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21011,66408,785,"Bern_Nemaha County_KS","Nemaha County_KS","KS","USA"
21012,66409,785,"Berryton_Shawnee County_KS","Shawnee County_KS","KS","USA"
21013,66411,785,"Blue Rapids_Marshall County_KS","Marshall County_KS","KS","USA"
21014,66412,785,"Bremen_Marshall County_KS","Marshall County_KS","KS","USA"
21015,66413,785,"Burlingame_Osage County_KS","Osage County_KS","KS","USA"
21016,66414,785,"Carbondale_Osage County_KS","Osage County_KS","KS","USA"
21017,66415,785,"Centralia_Nemaha County_KS","Nemaha County_KS","KS","USA"
21018,66416,785,"Circleville_Jackson County_KS","Jackson County_KS","KS","USA"
21019,66417,785,"Corning_Nemaha County_KS","Nemaha County_KS","KS","USA"
21020,66418,785,"Delia_Jackson County_KS","Jackson County_KS","KS","USA"
21021,66419,785,"Denison_Jackson County_KS","Jackson County_KS","KS","USA"
21022,66422,785,"Emmett_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21023,66423,785,"Eskridge_Wabaunsee County_KS","Wabaunsee County_KS","KS","USA"
21024,66424,785,"Everest_Brown County_KS","Brown County_KS","KS","USA"
21025,66425,785,"Fairview_Brown County_KS","Brown County_KS","KS","USA"
21026,66427,785,"Frankfort_Marshall County_KS","Marshall County_KS","KS","USA"
21027,66428,785,"Goff_Nemaha County_KS","Nemaha County_KS","KS","USA"
21028,66429,,"Grantville_Jefferson County_KS","Jefferson County_KS","KS","USA"
21029,66431,785,"Harveyville_Wabaunsee County_KS","Wabaunsee County_KS","KS","USA"
21030,66432,785,"Havensville_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21031,66434,785,"Hiawatha_Brown County_KS","Brown County_KS","KS","USA"
21032,66436,785,"Holton_Jackson County_KS","Jackson County_KS","KS","USA"
21033,66438,785,"Home_Marshall County_KS","Marshall County_KS","KS","USA"
21034,66439,785,"Horton_Atchison County_KS","Atchison County_KS","KS","USA"
21035,66440,785,"Hoyt_Jackson County_KS","Jackson County_KS","KS","USA"
21036,66441,785,"Junction City_Geary County_KS","Geary County_KS","KS","USA"
21037,66442,785,"Fort Riley_Riley County_KS","Riley County_KS","KS","USA"
21038,66449,785,"Leonardville_Riley County_KS","Riley County_KS","KS","USA"
21039,66451,785,"Lyndon_Osage County_KS","Osage County_KS","KS","USA"
21040,66502,785,"Manhattan_Riley County_KS","Riley County_KS","KS","USA"
21041,66503,785,"Manhattan_Riley County_KS","Riley County_KS","KS","USA"
21042,66506,785,"Manhattan_Riley County_KS","Riley County_KS","KS","USA"
21043,66507,,"Maple Hill_Wabaunsee County_KS","Wabaunsee County_KS","KS","USA"
21044,66508,785,"Marysville_Marshall County_KS","Marshall County_KS","KS","USA"
21045,66509,785,"Mayetta_Jackson County_KS","Jackson County_KS","KS","USA"
21046,66510,785,"Melvern_Osage County_KS","Osage County_KS","KS","USA"
21047,66512,785,"Meriden_Jefferson County_KS","Jefferson County_KS","KS","USA"
21048,66514,785,"Milford_Geary County_KS","Geary County_KS","KS","USA"
21049,66515,785,"Morrill_Brown County_KS","Brown County_KS","KS","USA"
21050,66516,785,"Netawaka_Jackson County_KS","Jackson County_KS","KS","USA"
21051,66517,785,"Ogden_Riley County_KS","Riley County_KS","KS","USA"
21052,66518,785,"Oketo_Marshall County_KS","Marshall County_KS","KS","USA"
21053,66520,785,"Olsburg_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21054,66521,785,"Onaga_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21055,66522,785,"Oneida_Nemaha County_KS","Nemaha County_KS","KS","USA"
21056,66523,785,"Osage City_Osage County_KS","Osage County_KS","KS","USA"
21057,66524,785,"Overbrook_Osage County_KS","Osage County_KS","KS","USA"
21058,66526,785,"Paxico_Wabaunsee County_KS","Wabaunsee County_KS","KS","USA"
21059,66527,785,"Powhattan_Brown County_KS","Brown County_KS","KS","USA"
21060,66528,785,"Quenemo_Osage County_KS","Osage County_KS","KS","USA"
21061,66531,785,"Riley_Riley County_KS","Riley County_KS","KS","USA"
21062,66532,785,"Robinson_Brown County_KS","Brown County_KS","KS","USA"
21063,66533,785,"Rossville_Shawnee County_KS","Shawnee County_KS","KS","USA"
21064,66534,785,"Sabetha_Nemaha County_KS","Nemaha County_KS","KS","USA"
21065,66535,785,"Saint George_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21066,66536,785,"Saint Marys_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21067,66537,785,"Scranton_Osage County_KS","Osage County_KS","KS","USA"
21068,66538,785,"Seneca_Nemaha County_KS","Nemaha County_KS","KS","USA"
21069,66539,785,"Silver Lake_Shawnee County_KS","Shawnee County_KS","KS","USA"
21070,66540,785,"Soldier_Jackson County_KS","Jackson County_KS","KS","USA"
21071,66541,785,"Summerfield_Marshall County_KS","Marshall County_KS","KS","USA"
21072,66542,785,"Tecumseh_Shawnee County_KS","Shawnee County_KS","KS","USA"
21073,66543,785,"Vassar_Osage County_KS","Osage County_KS","KS","USA"
21074,66544,,"Vermillion_Marshall County_KS","Marshall County_KS","KS","USA"
21075,66546,785,"Wakarusa_Shawnee County_KS","Shawnee County_KS","KS","USA"
21076,66547,785,"Wamego_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21077,66548,785,"Waterville_Marshall County_KS","Marshall County_KS","KS","USA"
21078,66549,785,"Westmoreland_Pottawatomie County_KS","Pottawatomie County_KS","KS","USA"
21079,66550,785,"Wetmore_Nemaha County_KS","Nemaha County_KS","KS","USA"
21080,66552,785,"Whiting_Jackson County_KS","Jackson County_KS","KS","USA"
21081,66554,785,"Randolph_Riley County_KS","Riley County_KS","KS","USA"
21082,66603,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21083,66604,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21084,66605,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21085,66606,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21086,66607,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21087,66608,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21088,66609,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21089,66610,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21090,66611,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21091,66612,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21092,66614,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21093,66615,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21094,66616,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21095,66617,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21096,66618,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21097,66619,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21098,66621,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21099,66683,785,"Topeka_Shawnee County_KS","Shawnee County_KS","KS","USA"
21100,66701,620,"Fort Scott_Bourbon County_KS","Bourbon County_KS","KS","USA"
21101,66710,620,"Altoona_Wilson County_KS","Wilson County_KS","KS","USA"
21102,66711,620,"Arcadia_Crawford County_KS","Crawford County_KS","KS","USA"
21103,66712,620,"Arma_Crawford County_KS","Crawford County_KS","KS","USA"
21104,66713,620,"Baxter Springs_Cherokee County_KS","Cherokee County_KS","KS","USA"
21105,66714,620,"Benedict_Wilson County_KS","Wilson County_KS","KS","USA"
21106,66716,620,"Bronson_Bourbon County_KS","Bourbon County_KS","KS","USA"
21107,66717,620,"Buffalo_Wilson County_KS","Wilson County_KS","KS","USA"
21108,66720,620,"Chanute_Neosho County_KS","Neosho County_KS","KS","USA"
21109,66724,620,"Cherokee_Crawford County_KS","Crawford County_KS","KS","USA"
21110,66725,620,"Columbus_Cherokee County_KS","Cherokee County_KS","KS","USA"
21111,66732,620,"Elsmore_Allen County_KS","Allen County_KS","KS","USA"
21112,66733,620,"Erie_Neosho County_KS","Neosho County_KS","KS","USA"
21113,66734,620,"Farlington_Crawford County_KS","Crawford County_KS","KS","USA"
21114,66735,620,"Franklin_Crawford County_KS","Crawford County_KS","KS","USA"
21115,66736,620,"Fredonia_Wilson County_KS","Wilson County_KS","KS","USA"
21116,66738,"6,20,913","Fulton_Bourbon County_KS","Bourbon County_KS","KS","USA"
21117,66739,620,"Galena_Cherokee County_KS","Cherokee County_KS","KS","USA"
21118,66740,620,"Galesburg_Neosho County_KS","Neosho County_KS","KS","USA"
21119,66741,620,"Garland_Bourbon County_KS","Bourbon County_KS","KS","USA"
21120,66743,620,"Girard_Crawford County_KS","Crawford County_KS","KS","USA"
21121,66746,620,"Hepler_Crawford County_KS","Crawford County_KS","KS","USA"
21122,66748,620,"Humboldt_Allen County_KS","Allen County_KS","KS","USA"
21123,66749,620,"Iola_Allen County_KS","Allen County_KS","KS","USA"
21124,66751,620,"La Harpe_Allen County_KS","Allen County_KS","KS","USA"
21125,66753,620,"Mc Cune_Crawford County_KS","Crawford County_KS","KS","USA"
21126,66754,620,"Mapleton_Bourbon County_KS","Bourbon County_KS","KS","USA"
21127,66755,620,"Moran_Allen County_KS","Allen County_KS","KS","USA"
21128,66756,620,"Mulberry_Crawford County_KS","Crawford County_KS","KS","USA"
21129,66757,620,"Neodesha_Wilson County_KS","Wilson County_KS","KS","USA"
21130,66758,,"Neosho Falls_Woodson County_KS","Woodson County_KS","KS","USA"
21131,66761,620,"Piqua_Woodson County_KS","Woodson County_KS","KS","USA"
21132,66762,620,"Pittsburg_Crawford County_KS","Crawford County_KS","KS","USA"
21133,66763,620,"Frontenac_Crawford County_KS","Crawford County_KS","KS","USA"
21134,66767,913,"Prescott_Linn County_KS","Linn County_KS","KS","USA"
21135,66769,620,"Redfield_Bourbon County_KS","Bourbon County_KS","KS","USA"
21136,66770,620,"Riverton_Cherokee County_KS","Cherokee County_KS","KS","USA"
21137,66771,620,"Saint Paul_Neosho County_KS","Neosho County_KS","KS","USA"
21138,66772,620,"Savonburg_Allen County_KS","Allen County_KS","KS","USA"
21139,66773,620,"Scammon_Cherokee County_KS","Cherokee County_KS","KS","USA"
21140,66775,620,"Stark_Neosho County_KS","Neosho County_KS","KS","USA"
21141,66776,620,"Thayer_Neosho County_KS","Neosho County_KS","KS","USA"
21142,66777,620,"Toronto_Woodson County_KS","Woodson County_KS","KS","USA"
21143,66778,620,"Treece_Cherokee County_KS","Cherokee County_KS","KS","USA"
21144,66779,620,"Uniontown_Bourbon County_KS","Bourbon County_KS","KS","USA"
21145,66780,620,"Walnut_Crawford County_KS","Crawford County_KS","KS","USA"
21146,66781,620,"Weir_Cherokee County_KS","Cherokee County_KS","KS","USA"
21147,66783,620,"Yates Center_Woodson County_KS","Woodson County_KS","KS","USA"
21148,66801,620,"Emporia_Lyon County_KS","Lyon County_KS","KS","USA"
21149,66830,620,"Admire_Lyon County_KS","Lyon County_KS","KS","USA"
21150,66833,620,"Allen_Lyon County_KS","Lyon County_KS","KS","USA"
21151,66834,785,"Alta Vista_Wabaunsee County_KS","Wabaunsee County_KS","KS","USA"
21152,66835,620,"Americus_Lyon County_KS","Lyon County_KS","KS","USA"
21153,66838,"7,85,620","Burdick_Morris County_KS","Morris County_KS","KS","USA"
21154,66839,620,"Burlington_Coffey County_KS","Coffey County_KS","KS","USA"
21155,66840,620,"Burns_Butler County_KS","Butler County_KS","KS","USA"
21156,66842,620,"Cassoday_Butler County_KS","Butler County_KS","KS","USA"
21157,66843,620,"Cedar Point_Chase County_KS","Chase County_KS","KS","USA"
21158,66845,620,"Cottonwood Falls_Chase County_KS","Chase County_KS","KS","USA"
21159,66846,"7,85,620","Council Grove_Morris County_KS","Morris County_KS","KS","USA"
21160,66849,785,"Dwight_Morris County_KS","Morris County_KS","KS","USA"
21161,66850,620,"Elmdale_Chase County_KS","Chase County_KS","KS","USA"
21162,66851,620,"Florence_Marion County_KS","Marion County_KS","KS","USA"
21163,66852,620,"Gridley_Coffey County_KS","Coffey County_KS","KS","USA"
21164,66853,620,"Hamilton_Greenwood County_KS","Greenwood County_KS","KS","USA"
21165,66854,620,"Hartford_Lyon County_KS","Lyon County_KS","KS","USA"
21166,66855,620,"Lamont_Greenwood County_KS","Greenwood County_KS","KS","USA"
21167,66856,620,"Lebo_Coffey County_KS","Coffey County_KS","KS","USA"
21168,66857,620,"Le Roy_Coffey County_KS","Coffey County_KS","KS","USA"
21169,66858,620,"Lincolnville_Marion County_KS","Marion County_KS","KS","USA"
21170,66859,620,"Lost Springs_Marion County_KS","Marion County_KS","KS","USA"
21171,66860,620,"Madison_Greenwood County_KS","Greenwood County_KS","KS","USA"
21172,66861,620,"Marion_Marion County_KS","Marion County_KS","KS","USA"
21173,66862,620,"Matfield Green_Chase County_KS","Chase County_KS","KS","USA"
21174,66864,620,"Neosho Rapids_Lyon County_KS","Lyon County_KS","KS","USA"
21175,66865,620,"Olpe_Lyon County_KS","Lyon County_KS","KS","USA"
21176,66866,620,"Peabody_Marion County_KS","Marion County_KS","KS","USA"
21177,66868,620,"Reading_Lyon County_KS","Lyon County_KS","KS","USA"
21178,66869,620,"Strong City_Chase County_KS","Chase County_KS","KS","USA"
21179,66870,620,"Virgil_Greenwood County_KS","Greenwood County_KS","KS","USA"
21180,66871,785,"Waverly_Coffey County_KS","Coffey County_KS","KS","USA"
21181,66872,785,"White City_Morris County_KS","Morris County_KS","KS","USA"
21182,66873,"6,20,785","Wilsey_Morris County_KS","Morris County_KS","KS","USA"
21183,66901,785,"Concordia_Cloud County_KS","Cloud County_KS","KS","USA"
21184,66930,785,"Agenda_Republic County_KS","Republic County_KS","KS","USA"
21185,66932,785,"Athol_Smith County_KS","Smith County_KS","KS","USA"
21186,66933,785,"Barnes_Washington County_KS","Washington County_KS","KS","USA"
21187,66935,785,"Belleville_Republic County_KS","Republic County_KS","KS","USA"
21188,66936,785,"Burr Oak_Jewell County_KS","Jewell County_KS","KS","USA"
21189,66937,785,"Clifton_Washington County_KS","Washington County_KS","KS","USA"
21190,66938,785,"Clyde_Cloud County_KS","Cloud County_KS","KS","USA"
21191,66939,785,"Courtland_Republic County_KS","Republic County_KS","KS","USA"
21192,66940,785,"Cuba_Republic County_KS","Republic County_KS","KS","USA"
21193,66941,785,"Esbon_Jewell County_KS","Jewell County_KS","KS","USA"
21194,66942,785,"Formoso_Jewell County_KS","Jewell County_KS","KS","USA"
21195,66943,785,"Greenleaf_Washington County_KS","Washington County_KS","KS","USA"
21196,66944,785,"Haddam_Washington County_KS","Washington County_KS","KS","USA"
21197,66945,785,"Hanover_Washington County_KS","Washington County_KS","KS","USA"
21198,66946,785,"Hollenberg_Washington County_KS","Washington County_KS","KS","USA"
21199,66948,785,"Jamestown_Cloud County_KS","Cloud County_KS","KS","USA"
21200,66949,785,"Jewell_Jewell County_KS","Jewell County_KS","KS","USA"
21201,66951,785,"Kensington_Smith County_KS","Smith County_KS","KS","USA"
21202,66952,785,"Lebanon_Smith County_KS","Smith County_KS","KS","USA"
21203,66953,785,"Linn_Washington County_KS","Washington County_KS","KS","USA"
21204,66955,785,"Mahaska_Washington County_KS","Washington County_KS","KS","USA"
21205,66956,785,"Mankato_Jewell County_KS","Jewell County_KS","KS","USA"
21206,66958,785,"Morrowville_Washington County_KS","Washington County_KS","KS","USA"
21207,66959,785,"Munden_Republic County_KS","Republic County_KS","KS","USA"
21208,66960,785,"Narka_Republic County_KS","Republic County_KS","KS","USA"
21209,66962,785,"Palmer_Washington County_KS","Washington County_KS","KS","USA"
21210,66963,785,"Randall_Jewell County_KS","Jewell County_KS","KS","USA"
21211,66964,785,"Republic_Republic County_KS","Republic County_KS","KS","USA"
21212,66966,785,"Scandia_Republic County_KS","Republic County_KS","KS","USA"
21213,66967,785,"Smith Center_Smith County_KS","Smith County_KS","KS","USA"
21214,66968,785,"Washington_Washington County_KS","Washington County_KS","KS","USA"
21215,66970,785,"Webber_Jewell County_KS","Jewell County_KS","KS","USA"
21216,67001,316,"Andale_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21217,67002,316,"Andover_Butler County_KS","Butler County_KS","KS","USA"
21218,67003,620,"Anthony_Harper County_KS","Harper County_KS","KS","USA"
21219,67004,620,"Argonia_Sumner County_KS","Sumner County_KS","KS","USA"
21220,67005,620,"Arkansas City_Cowley County_KS","Cowley County_KS","KS","USA"
21221,67008,620,"Atlanta_Cowley County_KS","Cowley County_KS","KS","USA"
21222,67009,620,"Attica_Harper County_KS","Harper County_KS","KS","USA"
21223,67010,316,"Augusta_Butler County_KS","Butler County_KS","KS","USA"
21224,67013,620,"Belle Plaine_Sumner County_KS","Sumner County_KS","KS","USA"
21225,67017,316,"Benton_Butler County_KS","Butler County_KS","KS","USA"
21226,67018,620,"Bluff City_Harper County_KS","Harper County_KS","KS","USA"
21227,67019,620,"Burden_Cowley County_KS","Cowley County_KS","KS","USA"
21228,67020,620,"Burrton_Harvey County_KS","Harvey County_KS","KS","USA"
21229,67021,620,"Byers_Pratt County_KS","Pratt County_KS","KS","USA"
21230,67022,620,"Caldwell_Sumner County_KS","Sumner County_KS","KS","USA"
21231,67023,620,"Cambridge_Cowley County_KS","Cowley County_KS","KS","USA"
21232,67024,620,"Cedar Vale_Chautauqua County_KS","Chautauqua County_KS","KS","USA"
21233,67025,316,"Cheney_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21234,67026,620,"Clearwater_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21235,67028,620,"Coats_Pratt County_KS","Pratt County_KS","KS","USA"
21236,67029,620,"Coldwater_Comanche County_KS","Comanche County_KS","KS","USA"
21237,67030,,"Colwich_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21238,67031,620,"Conway Springs_Sumner County_KS","Sumner County_KS","KS","USA"
21239,67035,620,"Cunningham_Kingman County_KS","Kingman County_KS","KS","USA"
21240,67036,620,"Danville_Harper County_KS","Harper County_KS","KS","USA"
21241,67037,316,"Derby_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21242,67038,620,"Dexter_Cowley County_KS","Cowley County_KS","KS","USA"
21243,67039,316,"Douglass_Butler County_KS","Butler County_KS","KS","USA"
21244,67042,316,"El Dorado_Butler County_KS","Butler County_KS","KS","USA"
21245,67045,620,"Eureka_Greenwood County_KS","Greenwood County_KS","KS","USA"
21246,67047,620,"Fall River_Greenwood County_KS","Greenwood County_KS","KS","USA"
21247,67049,620,"Freeport_Harper County_KS","Harper County_KS","KS","USA"
21248,67050,316,"Garden Plain_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21249,67051,620,"Geuda Springs_Sumner County_KS","Sumner County_KS","KS","USA"
21250,67052,316,"Goddard_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21251,67054,620,"Greensburg_Kiowa County_KS","Kiowa County_KS","KS","USA"
21252,67055,,"Greenwich_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21253,67056,316,"Halstead_Harvey County_KS","Harvey County_KS","KS","USA"
21254,67057,620,"Hardtner_Barber County_KS","Barber County_KS","KS","USA"
21255,67058,620,"Harper_Harper County_KS","Harper County_KS","KS","USA"
21256,67059,620,"Haviland_Kiowa County_KS","Kiowa County_KS","KS","USA"
21257,67060,316,"Haysville_Sedgwick County_KS","Sedgwick County_KS","KS","USA"
21258,67061,620,"Hazelton_Barber County_KS","Barber County_KS","KS","USA"
21259,67062,620,"Hesston_Harvey County_KS","Harvey County_KS","KS","USA"
21260,67063,620,"Hillsboro_Marion County_KS","Marion County_KS","KS","USA"
21261,67065,620,"Isabel_Barber County_KS","Barber County_KS","KS","USA"
21262,67066,620,"Iuka_Pratt County_KS","Pratt County_KS","KS","USA"
